StoreNumber,ds,y,dayOfTheYear,3HourBucket,GrossSoldQuantity,Cash/Credit Site,EBT Site,Loyalty Site,ExtraMile Site,CoBrand,Alcohol,Carwash,Food Service,City,State
3000,2015-01-07 11:00:00 ,3,7,2,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-07 14:00:00 ,2,7,3,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-07 17:00:00 ,0,7,4,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-08 08:00:00 ,4,8,1,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-08 11:00:00 ,10,8,2,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-08 14:00:00 ,5,8,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-08 17:00:00 ,3,8,4,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-09 08:00:00 ,19,9,1,19,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-09 11:00:00 ,26,9,2,26,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-09 14:00:00 ,30,9,3,30,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-09 17:00:00 ,46,9,4,46,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-10 08:00:00 ,28,10,1,28,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-10 11:00:00 ,31,10,2,31,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-10 14:00:00 ,37,10,3,37,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-10 17:00:00 ,32,10,4,32,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-11 08:00:00 ,34,11,1,34,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-11 11:00:00 ,44,11,2,44,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-11 14:00:00 ,67,11,3,67,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-11 17:00:00 ,27,11,4,27,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-12 08:00:00 ,10,12,1,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-12 11:00:00 ,9,12,2,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-12 14:00:00 ,0,12,3,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-12 17:00:00 ,5,12,4,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-13 08:00:00 ,7,13,1,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-13 11:00:00 ,9,13,2,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-13 14:00:00 ,10,13,3,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-13 17:00:00 ,10,13,4,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-14 11:00:00 ,5,14,2,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-14 14:00:00 ,5,14,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-14 17:00:00 ,2,14,4,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-15 11:00:00 ,5,15,2,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-15 14:00:00 ,7,15,3,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-16 08:00:00 ,31,16,1,31,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-16 11:00:00 ,41,16,2,41,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-16 17:00:00 ,69,16,4,69,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-17 08:00:00 ,20,17,1,20,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-17 11:00:00 ,12,17,2,12,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-17 14:00:00 ,31,17,3,31,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-17 17:00:00 ,18,17,4,18,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-18 08:00:00 ,32,18,1,32,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-18 11:00:00 ,28,18,2,28,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-18 14:00:00 ,29,18,3,29,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-18 17:00:00 ,14,18,4,14,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-19 08:00:00 ,7,19,1,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-19 11:00:00 ,6,19,2,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-19 14:00:00 ,4,19,3,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-19 17:00:00 ,8,19,4,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-20 08:00:00 ,9,20,1,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-20 11:00:00 ,6,20,2,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-20 14:00:00 ,9,20,3,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-20 17:00:00 ,8,20,4,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-21 08:00:00 ,1,21,1,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-21 11:00:00 ,2,21,2,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-21 14:00:00 ,4,21,3,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-21 17:00:00 ,5,21,4,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-22 08:00:00 ,3,22,1,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-22 11:00:00 ,3,22,2,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-22 14:00:00 ,7,22,3,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-22 17:00:00 ,1,22,4,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-23 08:00:00 ,43,23,1,43,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-23 11:00:00 ,21,23,2,21,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-23 14:00:00 ,39,23,3,39,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-23 17:00:00 ,24,23,4,24,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-24 08:00:00 ,29,24,1,29,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-24 11:00:00 ,46,24,2,46,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-24 14:00:00 ,18,24,3,18,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-24 17:00:00 ,33,24,4,33,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-25 08:00:00 ,36,25,1,36,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-25 11:00:00 ,64,25,2,64,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-25 14:00:00 ,60,25,3,60,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-25 17:00:00 ,35,25,4,35,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-26 08:00:00 ,6,26,1,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-26 11:00:00 ,8,26,2,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-26 14:00:00 ,4,26,3,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-26 17:00:00 ,13,26,4,13,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-27 08:00:00 ,7,27,1,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-27 11:00:00 ,6,27,2,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-27 14:00:00 ,10,27,3,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-27 17:00:00 ,8,27,4,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-28 11:00:00 ,3,28,2,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-28 17:00:00 ,3,28,4,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-29 08:00:00 ,2,29,1,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-29 11:00:00 ,6,29,2,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-29 14:00:00 ,1,29,3,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-29 17:00:00 ,9,29,4,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-30 08:00:00 ,30,30,1,30,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-30 11:00:00 ,45,30,2,45,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-30 14:00:00 ,29,30,3,29,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-30 17:00:00 ,22,30,4,22,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-31 08:00:00 ,44,31,1,44,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-31 11:00:00 ,28,31,2,28,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-31 14:00:00 ,36,31,3,36,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-01-31 17:00:00 ,29,31,4,29,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-01 08:00:00 ,27,32,1,27,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-01 11:00:00 ,41,32,2,41,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-01 14:00:00 ,50,32,3,50,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-01 17:00:00 ,28,32,4,28,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-02 08:00:00 ,13,33,1,13,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-02 11:00:00 ,4,33,2,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-02 14:00:00 ,6,33,3,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-02 17:00:00 ,2,33,4,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-03 08:00:00 ,7,34,1,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-03 11:00:00 ,9,34,2,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-03 14:00:00 ,6,34,3,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-03 17:00:00 ,7,34,4,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-04 08:00:00 ,2,35,1,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-04 11:00:00 ,0,35,2,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-04 14:00:00 ,5,35,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-04 17:00:00 ,3,35,4,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-05 08:00:00 ,6,36,1,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-05 14:00:00 ,3,36,3,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-05 17:00:00 ,8,36,4,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-06 08:00:00 ,11,37,1,11,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-06 11:00:00 ,59,37,2,59,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-06 14:00:00 ,32,37,3,32,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-06 17:00:00 ,28,37,4,28,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-07 08:00:00 ,42,38,1,42,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-07 11:00:00 ,17,38,2,17,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-07 14:00:00 ,36,38,3,36,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-07 17:00:00 ,15,38,4,15,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-08 08:00:00 ,38,39,1,38,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-08 11:00:00 ,17,39,2,17,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-08 14:00:00 ,36,39,3,36,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-08 17:00:00 ,50,39,4,50,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-09 08:00:00 ,15,40,1,15,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-09 11:00:00 ,14,40,2,14,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-09 14:00:00 ,5,40,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-09 17:00:00 ,6,40,4,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-10 08:00:00 ,10,41,1,10,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-10 11:00:00 ,7,41,2,7,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-10 14:00:00 ,6,41,3,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-10 17:00:00 ,8,41,4,8,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-11 08:00:00 ,5,42,1,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-11 11:00:00 ,0,42,2,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-11 14:00:00 ,1,42,3,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-11 17:00:00 ,4,42,4,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-12 11:00:00 ,5,43,2,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-12 14:00:00 ,4,43,3,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-12 17:00:00 ,1,43,4,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-13 08:00:00 ,27,44,1,27,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-13 11:00:00 ,36,44,2,36,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-13 14:00:00 ,25,44,3,25,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-13 17:00:00 ,30,44,4,30,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-14 08:00:00 ,32,45,1,32,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-14 11:00:00 ,63,45,2,63,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-14 14:00:00 ,48,45,3,48,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-14 17:00:00 ,27,45,4,27,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-15 08:00:00 ,33,46,1,33,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-15 11:00:00 ,62,46,2,62,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-15 14:00:00 ,39,46,3,39,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-15 17:00:00 ,37,46,4,37,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-16 08:00:00 ,9,47,1,9,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-16 11:00:00 ,2,47,2,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-16 14:00:00 ,5,47,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-16 17:00:00 ,4,47,4,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-17 08:00:00 ,6,48,1,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-17 11:00:00 ,5,48,2,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-17 14:00:00 ,6,48,3,6,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-17 17:00:00 ,5,48,4,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-18 08:00:00 ,4,49,1,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-18 11:00:00 ,4,49,2,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-18 14:00:00 ,4,49,3,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-18 17:00:00 ,0,49,4,0,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-19 08:00:00 ,2,50,1,2,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-19 11:00:00 ,1,50,2,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-19 14:00:00 ,5,50,3,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-19 17:00:00 ,3,50,4,3,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-20 08:00:00 ,35,51,1,35,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-20 11:00:00 ,42,51,2,42,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-20 14:00:00 ,41,51,3,41,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-20 17:00:00 ,33,51,4,33,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-21 08:00:00 ,34,52,1,34,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-21 11:00:00 ,79,52,2,79,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-21 14:00:00 ,21,52,3,21,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-21 17:00:00 ,42,52,4,42,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-22 08:00:00 ,42,53,1,42,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-22 11:00:00 ,37,53,2,37,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-22 14:00:00 ,48,53,3,48,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-22 17:00:00 ,71,53,4,71,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-23 08:00:00 ,5,54,1,5,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-23 11:00:00 ,1,54,2,1,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
3000,2015-02-23 14:00:00 ,4,54,3,4,FALSE,TRUE,TRUE,TRUE,No,TRUE,TRUE,TRUE,COLLEGE STATION,TX
